lon,lat,id,eu_dem_v11_E40N10,eu_dem_v11_E50N20,eu_dem_v11_E20N20,eu_dem_v11_E30N10,eu_dem_v11_E40N20,eu_dem_v11_E20N10,eu_dem_v11_E50N30,eu_dem_v11_E30N20,eu_dem_v11_E50N10,eu_dem_v11_E40N30,eu_dem_v11_E30N40,eu_dem_v11_E30N30
13.896,42.655,546278,,,,,216.74611,,,,,,,
13.890,42.564,546279,,,,,278.71326,,,,,,,
13.908,42.835,546276,,,,,13.09748,,,,,,,
13.902,42.745,546277,,,,,171.70804,,,,,,,
-8.342,43.532,415223,,,,,,,,,,,,
13.778,40.759,546299,,,,,,,,,,,,
13.772,40.669,546300,,,,,,,,,,,,
13.827,41.572,546290,,,,,293.95746,,,,,,,
13.822,41.482,546291,,,,,76.00558,,,,,,,
13.839,41.752,546288,,,,,1435.22656,,,,,,,
13.833,41.662,546289,,,,,457.84653,,,,,,,
13.805,41.211,546294,,,,,-0.78671,,,,,,,
13.800,41.121,546295,,,,,,,,,,,,
13.816,41.391,546292,,,,,81.26622,,,,,,,
13.811,41.301,546293,,,,,272.54251,,,,,,,
14.297,48.053,546218,,,,,397.37787,,,,,,,
14.290,47.963,546219,,,,,509.03571,,,,,,,
14.313,48.232,546216,,,,,258.27994,,,,,,,
14.305,48.143,546217,,,,,354.98453,,,,,,,
14.267,47.694,546222,,,,,875.28674,,,,,,,
14.260,47.604,546223,,,,,1209.17053,,,,,,,
14.282,47.873,546220,,,,,768.59088,,,,,,,
14.275,47.783,546221,,,,,1423.67297,,,,,,,
14.328,48.412,546214,,,,,757.10846,,,,,,,
14.320,48.322,546215,,,,,264.94159,,,,,,,
14.344,48.592,546212,,,,,626.10767,,,,,,,
14.336,48.502,546213,,,,,747.55066,,,,,,,
14.180,46.615,546234,,,,,440.97601,,,,,,,
14.173,46.525,546235,,,,,481.51169,,,,,,,
14.194,46.795,546232,,,,,1023.91766,,,,,,,
14.187,46.705,546233,,,,,609.76617,,,,,,,
14.166,46.436,546236,,,,,1822.56897,,,,,,,
14.238,47.334,546226,,,,,2054.58203,,,,,,,
14.230,47.244,546227,,,,,1176.93311,,,,,,,
14.252,47.514,546224,,,,,1093.21033,,,,,,,
14.245,47.424,546225,,,,,1770.16687,,,,,,,
14.209,46.975,546230,,,,,1024.28589,,,,,,,
14.202,46.885,546231,,,,,966.17834,,,,,,,
14.223,47.155,546228,,,,,1219.42737,,,,,,,
14.216,47.065,546229,,,,,1097.11853,,,,,,,
14.559,50.925,546186,,,,,,,,,,458.69864,,
14.550,50.835,546187,,,,,,,,,,612.61292,,
14.577,51.104,546184,,,,,,,,,,361.43695,,
14.568,51.014,546185,,,,,,,,,,347.21436,,
14.631,51.642,546178,,,,,,,,,,113.24624,,
14.622,51.552,546179,,,,,,,,,,129.91205,,
14.649,51.821,546176,,,,,,,,,,90.63161,,
14.640,51.732,546177,,,,,,,,,,80.14088,,
14.595,51.283,546182,,,,,,,,,,150.49718,,
14.586,51.194,546183,,,,,,,,,,156.30341,,
14.613,51.463,546180,,,,,,,,,,113.78850,,
14.604,51.373,546181,,,,,,,,,,133.15775,,
8.510,39.100,513378,9.78218,,,,,,,,,,,
8.512,39.009,513379,,,,,,,,,,,,
14.864,53.794,546154,,,,,,,,,,32.28819,,
8.506,39.281,513376,273.01538,,,,,,,,,,,
14.854,53.704,546155,,,,,,,,,,25.26217,,
8.508,39.190,513377,140.68102,,,,,,,,,,,
14.885,53.973,546152,,,,,,,,,,13.53489,,
14.875,53.883,546153,,,,,,,,,,12.74192,,
14.823,53.435,546158,,,,,,,,,,33.57861,,
14.813,53.345,546159,,,,,,,,,,51.91004,,
14.844,53.614,546156,,,,,,,,,,25.45209,,
14.834,53.525,546157,,,,,,,,,,25.23470,,
14.896,54.062,546151,,,,,,,,,,,,
14.706,52.359,546170,,,,,,,,,,70.44466,,
14.696,52.270,546171,,,,,,,,,,43.24405,,
14.725,52.539,546168,,,,,,,,,,16.66580,,
14.715,52.449,546169,,,,,,,,,,68.83506,,
14.668,52.001,546174,,,,,,,,,,88.12634,,
14.659,51.911,546175,,,,,,,,,,90.32500,,
14.687,52.180,546172,,,,,,,,,,26.81144,,
14.677,52.090,546173,,,,,,,,,,28.90759,,
14.783,53.077,546162,,,,,,,,,,77.07488,,
14.774,52.987,546163,,,,,,,,,,69.22292,,
14.803,53.256,546160,,,,,,,,,,34.08236,,
14.793,53.166,546161,,,,,,,,,,31.84966,,
8.470,40.820,513359,,,,,,,,,,,,
14.744,52.718,546166,,,,,,,,,,58.54214,,
14.734,52.628,546167,,,,,,,,,,35.64020,,
14.764,52.897,546164,,,,,,,,,,84.85083,,
14.754,52.808,546165,,,,,,,,,,71.28568,,
8.493,39.824,513370,,,,,,,,,,,,
8.496,39.734,513371,,,,,,,,,,,,
8.489,40.005,513368,9.85545,,,,,,,,,,,
8.491,39.915,513369,2.10235,,,,,,,,,,,
8.502,39.462,513374,339.43207,,,,,,,,,,,
8.504,39.371,513375,572.15271,,,,,,,,,,,
8.498,39.643,513372,249.84145,,,,,,,,,,,
8.500,39.553,513373,61.83532,,,,,,,,,,,
8.476,40.548,513362,274.92575,,,,,,,,,,,
8.479,40.458,513363,483.61121,,,,,,,,,,,
8.472,40.729,513360,98.08097,,,,,,,,,,,
8.474,40.639,513361,95.57450,,,,,,,,,,,
8.485,40.186,513366,112.55998,,,,,,,,,,,
8.487,40.096,513367,8.09581,,,,,,,,,,,
8.481,40.367,513364,452.65344,,,,,,,,,,,
8.483,40.277,513365,,,,,,,,,,,,
8.382,44.161,513322,,,,,,,,,,,,
8.377,44.341,513320,,,,,290.01773,,,,,,,
8.380,44.251,513321,,,,,169.21335,,,,,,,
8.362,44.882,513314,,,,,132.80650,,,,,,,
8.364,44.792,513315,,,,,167.27090,,,,,,,
8.356,45.062,513312,,,,,246.24318,,,,,,,
8.359,44.972,513313,,,,,210.74660,,,,,,,
8.372,44.521,513318,,,,,385.25378,,,,,,,
8.375,44.431,513319,,,,,473.44257,,,,,,,
8.367,44.702,513316,,,,,442.70844,,,,,,,
8.369,44.611,513317,,,,,455.75888,,,,,,,
8.271,47.763,513282,,,,,876.33099,,,,,,,
8.274,47.673,513283,,,,,633.81177,,,,,,,
8.265,47.943,513280,,,,,1003.60297,,,,,,,
8.268,47.853,513281,,,,,817.66064,,,,,,,
8.277,47.583,513284,,,,,522.56873,,,,,,,
8.340,45.603,513306,,,,,278.59753,,,,,,,
8.343,45.513,513307,,,,,197.55594,,,,,,,
8.335,45.783,513304,,,,,929.39703,,,,,,,
8.337,45.693,513305,,,,,410.50269,,,,,,,
8.351,45.242,513310,,,,,129.59193,,,,,,,
8.354,45.152,513311,,,,,114.77611,,,,,,,
8.346,45.422,513308,,,,,146.52962,,,,,,,
8.348,45.332,513309,,,,,137.48032,,,,,,,
8.318,46.323,513298,,,,,2347.90161,,,,,,,
8.321,46.233,513299,,,,,579.54962,,,,,,,
8.315,46.413,513297,,,,,2683.44897,,,,,,,
8.329,45.963,513302,,,,,1328.26880,,,,,,,
8.332,45.873,513303,,,,,1029.36768,,,,,,,
8.324,46.143,513300,,,,,327.73318,,,,,,,
8.326,46.053,513301,,,,,859.22546,,,,,,,
12.152,44.873,535274,,,,,-0.08519,,,,,,,
12.148,44.782,535275,,,,,-2.21551,,,,,,,
12.159,45.053,535272,,,,,-3.99204,,,,,,,
12.155,44.963,535273,,,,,-3.26635,,,,,,,
12.138,44.512,535278,,,,,-0.59847,,,,,,,
12.135,44.422,535279,,,,,0.32119,,,,,,,
12.145,44.692,535276,,,,,-4.05000,,,,,,,
12.142,44.602,535277,,,,,,,,,,,,
12.180,45.593,535266,,,,,10.92962,,,,,,,
12.177,45.503,535267,,,,,4.34351,,,,,,,
12.187,45.773,535264,,,,,59.33934,,,,,,,
12.184,45.683,535265,,,,,26.95085,,,,,,,
12.166,45.233,535270,,,,,1.00627,,,,,,,
12.162,45.143,535271,,,,,-4.57151,,,,,,,
12.173,45.413,535268,,,,,-2.01114,,,,,,,
12.169,45.323,535269,,,,,,,,,,,,
12.098,43.430,535290,,,,,540.37231,,,,,,,
12.095,43.340,535291,,,,,568.25537,,,,,,,
12.105,43.610,535288,,,,,458.74268,,,,,,,
12.102,43.520,535289,,,,,347.18988,,,,,,,
12.086,43.069,535294,,,,,267.85724,,,,,,,
12.082,42.979,535295,,,,,332.25983,,,,,,,
12.092,43.250,535292,,,,,645.68390,,,,,,,
12.089,43.159,535293,,,,,251.44499,,,,,,,
12.125,44.151,535282,,,,,98.29517,,,,,,,
12.121,44.061,535283,,,,,368.59280,,,,,,,
12.131,44.332,535280,,,,,6.54977,,,,,,,
12.128,44.242,535281,,,,,17.72806,,,,,,,
12.111,43.791,535286,,,,,1157.59351,,,,,,,
12.108,43.701,535287,,,,,879.71509,,,,,,,
12.118,43.971,535284,,,,,423.66666,,,,,,,
12.115,43.881,535285,,,,,674.48401,,,,,,,
12.271,47.753,535242,,,,,1356.87134,,,,,,,
12.267,47.663,535243,,,,,890.48590,,,,,,,
12.279,47.933,535240,,,,,510.18015,,,,,,,
12.275,47.843,535241,,,,,577.59918,,,,,,,
12.255,47.393,535246,,,,,1457.30676,,,,,,,
12.251,47.303,535247,,,,,1999.28479,,,,,,,
12.263,47.573,535244,,,,,1118.58020,,,,,,,
12.259,47.483,535245,,,,,1533.84180,,,,,,,
12.303,48.473,535234,,,,,484.53342,,,,,,,
12.299,48.383,535235,,,,,476.76541,,,,,,,
12.311,48.652,535232,,,,,414.97052,,,,,,,
12.307,48.563,535233,,,,,457.59720,,,,,,,
12.287,48.113,535238,,,,,561.15564,,,,,,,
12.283,48.023,535239,,,,,493.97748,,,,,,,
12.295,48.293,535236,,,,,449.98291,,,,,,,
12.291,48.203,535237,,,,,504.83582,,,,,,,
12.209,46.313,535258,,,,,1305.01343,,,,,,,
12.206,46.223,535259,,,,,1829.20215,,,,,,,
12.217,46.494,535256,,,,,2282.65869,,,,,,,
12.213,46.404,535257,,,,,1709.37976,,,,,,,
12.195,45.953,535262,,,,,266.53088,,,,,,,
12.191,45.863,535263,,,,,168.17882,,,,,,,
12.202,46.133,535260,,,,,377.97180,,,,,,,
12.198,46.043,535261,,,,,735.39148,,,,,,,
12.239,47.033,535250,,,,,2535.65405,,,,,,,
12.236,46.944,535251,,,,,2316.88672,,,,,,,
12.247,47.213,535248,,,,,1004.60852,,,,,,,
12.243,47.123,535249,,,,,3157.99805,,,,,,,
12.224,46.674,535254,,,,,1550.04749,,,,,,,
12.220,46.584,535255,,,,,2357.85767,,,,,,,
12.232,46.854,535252,,,,,2149.89355,,,,,,,
12.228,46.764,535253,,,,,1631.05737,,,,,,,
12.408,50.630,535210,,,,,,,,,,424.88000,,
12.403,50.540,535211,,,,,,,,,,424.16000,,
12.417,50.809,535208,,,,,,,,,,293.56000,,
12.412,50.719,535209,,,,,,,,,,343.64001,,
12.389,50.270,535214,,,,,,,,,,570.74603,,
12.385,50.180,535215,,,,,,,,,,461.57364,,
12.399,50.450,535212,,,,,,,,,,711.59998,,
12.394,50.360,535213,,,,,,,,,,711.10602,,
12.445,51.348,535202,,,,,,,,,,128.47983,,
12.440,51.259,535203,,,,,,,,,,150.20824,,
12.455,51.528,535200,,,,,,,,,,97.53101,,
12.450,51.438,535201,,,,,,,,,,135.70038,,
12.426,50.989,535206,,,,,,,,,,213.24001,,
12.422,50.899,535207,,,,,,,,,,234.36000,,
12.436,51.169,535204,,,,,,,,,,131.21188,,
12.431,51.079,535205,,,,,,,,,,153.95427,,
12.337,49.192,535226,,,,,404.37201,,,,,,,
12.332,49.102,535227,,,,,552.41614,,,,,,,
12.345,49.372,535224,,,,,376.66385,,,,,,,
12.341,49.282,535225,,,,,400.19672,,,,,,,
12.320,48.832,535230,,,,,398.62946,,,,,,,
12.315,48.742,535231,,,,,409.24216,,,,,,,
12.328,49.012,535228,,,,,326.00726,,,,,,,
12.324,48.922,535229,,,,,329.08966,,,,,,,
12.371,49.911,535218,,,,,520.33545,,,,,,,
12.367,49.821,535219,,,,,562.19153,,,,,,,
12.376,50.001,535217,,,,,539.22534,,,,,,,
12.354,49.551,535222,,,,,617.30347,,,,,,,
12.350,49.461,535223,,,,,501.94260,,,,,,,
12.363,49.731,535220,,,,,694.26251,,,,,,,
12.358,49.641,535221,,,,,633.07959,,,,,,,
12.567,53.504,535178,,,,,,,,,,59.86000,,
12.562,53.414,535179,,,,,,,,,,76.11074,,
12.578,53.683,535176,,,,,,,,,,17.61113,,
12.573,53.594,535177,,,,,,,,,,80.64211,,
12.546,53.145,535182,,,,,,,,,,64.27525,,
12.541,53.055,535183,,,,,,,,,,49.76031,,
12.557,53.324,535180,,,,,,,,,,77.27243,,
12.551,53.234,535181,,,,,,,,,,86.34695,,
12.611,54.222,535170,,,,,,,,,,22.68985,,
12.606,54.132,535171,,,,,,,,,,1.66382,,
12.623,54.402,535168,,,,,,,,,,,,
12.617,54.312,535169,,,,,,,,,,1.80015,,
12.589,53.863,535174,,,,,,,,,,35.68639,,
12.584,53.773,535175,,,,,,,,,,15.30551,,
12.600,54.042,535172,,,,,,,,,,35.56421,,
12.595,53.953,535173,,,,,,,,,,12.16417,,
12.484,52.067,535194,,,,,,,,,,171.54390,,
12.479,51.977,535195,,,,,,,,,,139.48068,,
12.494,52.247,535192,,,,,,,,,,68.00088,,
12.489,52.157,535193,,,,,,,,,,160.86034,,
12.465,51.708,535198,,,,,,,,,,94.15642,,
12.460,51.618,535199,,,,,,,,,,101.87245,,
12.474,51.887,535196,,,,,,,,,,82.56538,,
12.470,51.797,535197,,,,,,,,,,64.00648,,
12.525,52.785,535186,,,,,,,,,,38.25349,,
12.520,52.696,535187,,,,,,,,,,31.47910,,
12.535,52.965,535184,,,,,,,,,,53.15348,,
12.530,52.875,535185,,,,,,,,,,39.85759,,
12.504,52.426,535190,,,,,,,,,,32.28456,,
12.499,52.336,535191,,,,,,,,,,46.84000,,
12.515,52.606,535188,,,,,,,,,,44.33578,,
12.510,52.516,535189,,,,,,,,,,32.00975,,
6.534,43.754,502346,,,,,1202.99170,,,,,,,
6.540,43.664,502347,,,,,809.31689,,,,,,,
6.524,43.934,502344,,,,,1095.84839,,,,,,,
6.529,43.844,502345,,,,,734.20038,,,,,,,
6.556,43.394,502350,,,,,280.82053,,,,,,,
6.561,43.304,502351,,,,,216.85594,,,,,,,
6.545,43.574,502348,,,,,269.09210,,,,,,,
6.551,43.484,502349,,,,,57.90549,,,,,,,
6.491,44.475,502338,,,,,1922.07520,,,,,,,
6.496,44.385,502339,,,,,1395.16113,,,,,,,
6.479,44.655,502336,,,,,2509.76318,,,,,,,
6.485,44.565,502337,,,,,965.66553,,,,,,,
6.513,44.115,502342,,,,,1232.59973,,,,,,,
6.518,44.024,502343,,,,,1626.45776,,,,,,,
6.502,44.295,502340,,,,,2462.35938,,,,,,,
6.507,44.205,502341,,,,,1746.31689,,,,,,,
6.566,43.213,502352,,,,,88.78661,,,,,,,
6.572,43.123,502353,,,,,,,,,,,,
6.350,46.635,502314,,,,,1341.48645,,,,,,,
6.337,46.814,502312,,,,,1052.38806,,,,,,,
6.343,46.725,502313,,,,,1326.54797,,,,,,,
6.374,46.275,502318,,,,,534.47131,,,,,,,
6.380,46.185,502319,,,,,684.87946,,,,,,,
6.362,46.455,502316,,,,,372.09500,,,,,,,
6.368,46.365,502317,,,,,371.88300,,,,,,,
6.299,47.354,502306,,,,,364.52747,,,,,,,
6.306,47.264,502307,,,,,424.09839,,,,,,,
6.286,47.534,502304,,,,,323.13278,,,,,,,
6.293,47.444,502305,,,,,290.78976,,,,,,,
6.325,46.994,502310,,,,,794.49469,,,,,,,
6.331,46.904,502311,,,,,817.14502,,,,,,,
6.312,47.174,502308,,,,,593.89911,,,,,,,
6.318,47.084,502309,,,,,694.00531,,,,,,,
6.445,45.195,502330,,,,,1605.14380,,,,,,,
6.451,45.105,502331,,,,,2773.84351,,,,,,,
6.434,45.375,502328,,,,,1890.27380,,,,,,,
6.439,45.285,502329,,,,,1967.64661,,,,,,,
6.468,44.835,502334,,,,,1425.94800,,,,,,,
6.474,44.745,502335,,,,,1691.28845,,,,,,,
6.457,45.015,502332,,,,,1785.66235,,,,,,,
6.462,44.925,502333,,,,,3269.29639,,,,,,,
6.398,45.915,502322,,,,,998.07922,,,,,,,
6.404,45.825,502323,,,,,1673.42053,,,,,,,
6.386,46.095,502320,,,,,758.24884,,,,,,,
6.392,46.005,502321,,,,,681.76239,,,,,,,
6.422,45.555,502326,,,,,1910.35547,,,,,,,
6.428,45.465,502327,,,,,1705.34106,,,,,,,
6.410,45.735,502324,,,,,655.33173,,,,,,,
6.416,45.645,502325,,,,,1010.85077,,,,,,,
6.137,49.510,502282,,,,,265.04623,,,,,,,
6.144,49.420,502283,,,,,202.92441,,,,,,,
6.165,49.151,502286,,,,,168.27580,,,,,,,
6.172,49.061,502287,,,,,180.22383,,,,,,,
6.151,49.330,502284,,,,,157.22404,,,,,,,
6.158,49.240,502285,,,,,168.53300,,,,,,,
6.086,50.138,502275,,,,,,,,,,508.90021,,
6.094,50.048,502276,,,,,,,,,,461.94589,,
6.247,48.073,502298,,,,,400.63519,,,,,,,
6.254,47.983,502299,,,,,371.77597,,,,,,,
6.234,48.252,502296,,,,,370.95999,,,,,,,
6.240,48.163,502297,,,,,390.81927,,,,,,,
6.273,47.713,502302,,,,,277.32162,,,,,,,
6.280,47.623,502303,,,,,379.32764,,,,,,,
6.260,47.893,502300,,,,,278.00964,,,,,,,
6.267,47.803,502301,,,,,282.06088,,,,,,,
6.193,48.791,502290,,,,,225.68700,,,,,,,
6.200,48.702,502291,,,,,205.47102,,,,,,,
-3.779,40.319,437226,,,,,,,,682.47253,,,,
6.179,48.971,502288,,,,,183.03841,,,,,,,
-3.759,40.230,437227,,,,,,,,643.92078,,,,
6.186,48.881,502289,,,,,193.39255,,,,,,,
-3.818,40.497,437224,,,,,,,,655.85986,,,,
6.220,48.432,502294,,,,,330.10233,,,,,,,
-3.798,40.408,437225,,,,,,,,692.81934,,,,
6.227,48.342,502295,,,,,344.64001,,,,,,,
-3.702,39.964,437230,,,,558.91125,,,,,,,,
6.207,48.612,502292,,,,,235.53519,,,,,,,
-3.682,39.875,437231,,,,548.38568,,,,,,,,
6.214,48.522,502293,,,,,308.64316,,,,,,,
-3.740,40.142,437228,,,,,,,,700.75085,,,,
-3.721,40.053,437229,,,,597.84680,,,,,,,,
-3.937,41.029,437218,,,,,,,,1183.04016,,,,
-3.917,40.941,437219,,,,,,,,1971.25244,,,,
-3.977,41.207,437216,,,,,,,,907.48993,,,,
-3.957,41.118,437217,,,,,,,,1038.05774,,,,
-3.857,40.674,437222,,,,,,,,920.00665,,,,
-3.837,40.586,437223,,,,,,,,733.64886,,,,
-3.897,40.852,437220,,,,,,,,1364.50500,,,,
-3.877,40.763,437221,,,,,,,,1338.44458,,,,
-3.477,38.896,437242,,,,737.15375,,,,,,,,
-3.459,38.807,437243,,,,700.69458,,,,,,,,
-3.514,39.074,437240,,,,637.99487,,,,,,,,
-3.495,38.985,437241,,,,647.90961,,,,,,,,
-3.404,38.540,437246,,,,816.22247,,,,,,,,
-3.386,38.451,437247,,,,748.86377,,,,,,,,
-3.441,38.718,437244,,,,739.73621,,,,,,,,
-3.422,38.629,437245,,,,735.26575,,,,,,,,
-3.626,39.608,437234,,,,704.50684,,,,,,,,
-3.607,39.519,437235,,,,704.53613,,,,,,,,
-1.245,54.823,470010,,,,,,,,,,,,
-3.663,39.786,437232,,,,642.45135,,,,,,,,
-1.221,54.734,470011,,,,,,,,,,,,
-3.644,39.697,437233,,,,656.15192,,,,,,,,
-3.551,39.252,437238,,,,639.16437,,,,,,,,
-3.532,39.163,437239,,,,633.84381,,,,,,,,
-1.148,54.468,470014,,,,,,,,,,,,80.40750
-3.588,39.430,437236,,,,724.85016,,,,,,,,
-1.124,54.380,470015,,,,,,,,,,,,265.47174
-3.569,39.341,437237,,,,828.47418,,,,,,,,
-1.196,54.646,470012,,,,,,,,,,,,6.16593
-4.441,43.154,437194,,,,,,,,1123.33972,,,,
-1.172,54.557,470013,,,,,,,,,,,,23.10546
-4.419,43.066,437195,,,,,,,,1242.05542,,,,
-4.485,43.331,437192,,,,,,,,158.86211,,,,
-4.463,43.243,437193,,,,,,,,599.78717,,,,
-4.354,42.801,437198,,,,,,,,979.51965,,,,
-4.332,42.712,437199,,,,,,,,1090.73291,,,,
-4.397,42.978,437196,,,,,,,,1490.83130,,,,
-4.375,42.889,437197,,,,,,,,1072.40283,,,,
-2.598,59.068,469962,,,,,,,,,,,,
-2.663,59.245,469960,,,,,,,,,,,,
-2.630,59.157,469961,,,,,,,,,,,2.82060,
-4.508,43.419,437191,,,,,,,,,,,,
-4.100,41.739,437210,,,,,,,,901.15381,,,,
-4.079,41.650,437211,,,,,,,,899.01227,,,,
-4.141,41.916,437208,,,,,,,,915.11749,,,,
-4.120,41.827,437209,,,,,,,,921.22552,,,,
-4.017,41.384,437214,,,,,,,,861.13818,,,,
17.313,40.651,568258,449.24985,,,,,,,,,,,
-3.997,41.295,437215,,,,,,,,907.69165,,,,
17.302,40.561,568259,190.65269,,,,,,,,,,,
-4.058,41.561,437212,,,,,,,,910.08221,,,,
-2.695,59.333,469959,,,,,,,,,,,,
17.334,40.831,568256,,,,,351.90988,,,,,,,
-4.038,41.473,437213,,,,,,,,877.04285,,,,
17.323,40.741,568257,364.85733,,,,,,,,,,,
-4.268,42.447,437202,,,,,,,,803.45233,,,,
-4.246,42.358,437203,,,,,,,,778.56128,,,,
-2.106,57.655,469978,,,,,,,,,,,,48.33456
-4.310,42.624,437200,,,,,,,,857.41943,,,,
-2.077,57.566,469979,,,,,,,,,,,,79.89182
17.292,40.471,568260,,,,,,,,,,,,
-4.289,42.535,437201,,,,,,,,818.47131,,,,
17.282,40.381,568261,13.00379,,,,,,,,,,,
-4.183,42.093,437206,,,,,,,,750.99982,,,,
-2.136,57.743,469977,,,,,,,,,,,,
-4.162,42.004,437207,,,,,,,,899.79376,,,,
-1.990,57.301,469982,,,,,,,,,,,,
-4.225,42.270,437204,,,,,,,,798.78210,,,,
-1.962,57.213,469983,,,,,,,,,,,,
-4.204,42.181,437205,,,,,,,,800.05396,,,,
-2.048,57.478,469980,,,,,,,,,,,,99.65735
-2.019,57.389,469981,,,,,,,,,,,,50.75139
17.151,39.210,568274,,,,,,,,,,,,
17.141,39.120,568275,,,,,,,,,,,,
17.171,39.390,568272,,,,,,,,,,,,
17.161,39.300,568273,,,,,,,,,,,,
17.132,39.029,568276,60.78949,,,,,,,,,,,
17.122,38.939,568277,74.92383,,,,,,,,,,,
17.344,40.921,568255,,,,,,,,,,,,
-6.443,49.919,437117,,,,,,,,,,,,
18.938,51.392,568138,,,,,,,,,,162.54016,,
18.920,51.303,568139,,,,,,,,,,177.08501,,
18.973,51.570,568136,,,,,,,,,,185.96916,,
18.955,51.481,568137,,,,,,,,,,164.14882,,
18.868,51.035,568142,,,,,,,,,,211.48589,,
18.851,50.946,568143,,,,,,,,,,244.62318,,
18.903,51.213,568140,,,,,,,,,,179.95262,,
18.886,51.124,568141,,,,,,,,,,202.09026,,
19.081,52.104,568130,,,,,,,,,,112.52756,,
19.062,52.015,568131,,,,,,,,,,123.33687,,
19.117,52.282,568128,,,,,,,,,,125.44490,,
19.099,52.193,568129,,,,,,,,,,132.61655,,
11.893,36.823,535363,,,,,,,,,,,,
19.009,51.748,568134,,,,,,,,,,143.85201,,
18.991,51.659,568135,,,,,,,,,,187.49510,,
19.044,51.926,568132,,,,,,,,,,131.24385,,
19.026,51.837,568133,,,,,,,,,,127.30534,,
18.668,49.965,568154,,,,,,,,,,276.56482,,
18.652,49.876,568155,,,,,,,,,,275.57712,,
18.701,50.144,568152,,,,,,,,,,262.54807,,
18.684,50.054,568153,,,,,,,,,,250.30333,,
18.636,49.787,568156,,,,,,,,,,311.85522,,
18.620,49.698,568157,,,,,324.31598,,,,,,,
18.800,50.679,568146,,,,,,,,,,288.59506,,
18.784,50.590,568147,,,,,,,,,,269.49176,,
18.834,50.857,568144,,,,,,,,,,266.03067,,
18.817,50.768,568145,,,,,,,,,,257.64001,,
18.734,50.322,568150,,,,,,,,,,246.25700,,
18.717,50.233,568151,,,,,,,,,,236.75827,,
18.767,50.500,568148,,,,,,,,,,268.85934,,
18.750,50.411,568149,,,,,,,,,,261.79245,,
19.545,54.241,568106,,,,,,,,,,169.12202,,
19.524,54.152,568107,,,,,,,,,,117.20407,,
19.586,54.418,568104,,,,,,,,,,,,
19.565,54.330,568105,,,,,,,,,,71.58989,,
19.463,53.885,568110,,,,,,,,,,95.74514,,
19.443,53.796,568111,,,,,,,,,,117.05521,,
19.504,54.063,568108,,,,,,,,,,-4.76380,,
19.483,53.974,568109,,,,,,,,,,58.48454,,
19.229,52.817,568122,,,,,,,,,,113.83827,,
19.210,52.728,568123,,,,,,,,,,98.31519,,
19.267,52.995,568120,,,,,,,,,,126.99792,,
19.248,52.906,568121,,,,,,,,,,128.29308,,
19.154,52.461,568126,,,,,,,,,,135.42909,,
19.136,52.372,568127,,,,,,,,,,126.50812,,
19.191,52.639,568124,,,,,,,,,,61.65937,,
19.173,52.550,568125,,,,,,,,,,71.89727,,
19.384,53.529,568114,,,,,,,,,,89.79096,,
19.364,53.440,568115,,,,,,,,,,99.10892,,
19.423,53.707,568112,,,,,,,,,,113.11963,,
19.403,53.618,568113,,,,,,,,,,91.12971,,
19.306,53.173,568118,,,,,,,,,,91.01598,,
19.286,53.084,568119,,,,,,,,,,124.17548,,
19.344,53.351,568116,,,,,,,,,,80.49400,,
19.325,53.262,568117,,,,,,,,,,127.87007,,
12.048,41.986,535306,,,,,14.26074,,,,,,,
12.045,41.896,535307,,,,,,,,,,,,
12.054,42.167,535304,,,,,495.18982,,,,,,,
12.051,42.076,535305,,,,,345.61789,,,,,,,
12.073,42.708,535298,,,,,415.43738,,,,,,,
12.070,42.618,535299,,,,,533.67010,,,,,,,
12.079,42.889,535296,,,,,440.30460,,,,,,,
12.076,42.798,535297,,,,,264.83652,,,,,,,
12.060,42.347,535302,,,,,303.10413,,,,,,,
12.057,42.257,535303,,,,,326.30630,,,,,,,
12.067,42.528,535300,,,,,405.51721,,,,,,,
12.064,42.437,535301,,,,,297.14206,,,,,,,
-4.629,43.402,436459,,,,,,,,,,,,
-4.562,43.137,436462,,,,,,,,730.60583,,,,
-4.540,43.049,436463,,,,,,,,1068.15039,,,,
-4.607,43.314,436460,,,,,,,,143.74449,,,,
-4.584,43.225,436461,,,,,,,,212.52174,,,,
-2.901,59.405,469226,,,,,,,,,,,,
-2.868,59.317,469227,,,,,,,,,,,,
-2.769,59.052,469230,,,,,,,,,,,,
-2.737,58.964,469231,,,,,,,,,,,,
17.175,40.480,567528,,,,,,,,,,,,
-2.835,59.229,469228,,,,,,,,,,,,
-4.302,42.076,436474,,,,,,,,882.38330,,,,
-2.802,59.141,469229,,,,,,,,,,,,
-4.281,41.987,436475,,,,,,,,800.51477,,,,
-4.344,42.253,436472,,,,,,,,773.88800,,,,
-4.323,42.164,436473,,,,,,,,861.19995,,,,
-4.218,41.722,436478,,,,,,,,880.76715,,,,
17.237,41.020,567522,,,,,,,,,,,,
-4.197,41.633,436479,,,,,,,,740.90942,,,,
17.227,40.930,567523,,,,,214.06396,,,,,,,
-4.260,41.899,436476,,,,,,,,862.16895,,,,
-4.239,41.810,436477,,,,,,,,838.58557,,,,
-4.474,42.783,436466,,,,,,,,1035.80164,,,,
17.196,40.660,567526,440.33218,,,,,,,,,,,
-4.452,42.695,436467,,,,,,,,930.77887,,,,
17.185,40.570,567527,158.97969,,,,,,,,,,,
-4.518,42.960,436464,,,,,,,,1443.56226,,,,
